,Tarifa,Estado,Municipio,Division,Anio,Mes,Cargo,Unidades,Costo
14920, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,ENERO,Fijo,$/mes,33.34
14921, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
14922, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
14923, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
14924, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,MARZO,Fijo,$/mes,33.34
14925, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
14926, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
14927, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
14928, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,MAYO,Fijo,$/mes,33.34
14929, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
14930, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
14931, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
14932, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,JULIO,Fijo,$/mes,33.34
14933, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
14934, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
14935, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
14936, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
14937, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
14938, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
14939, PDBT,JALISCO,SAN GABRIEL,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
14940, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,ENERO,Fijo,$/mes,33.34
14941, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
14942, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
14943, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
14944, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,MARZO,Fijo,$/mes,33.34
14945, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
14946, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
14947, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
14948, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,MAYO,Fijo,$/mes,33.34
14949, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
14950, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
14951, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
14952, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,JULIO,Fijo,$/mes,33.34
14953, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
14954, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
14955, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
14956, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
14957, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
14958, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
14959, PDBT,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
14960, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,ENERO,Fijo,$/mes,33.34
14961, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
14962, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
14963, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
14964, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,MARZO,Fijo,$/mes,33.34
14965, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
14966, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
14967, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
14968, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,MAYO,Fijo,$/mes,33.34
14969, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
14970, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
14971, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
14972, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,JULIO,Fijo,$/mes,33.34
14973, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
14974, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
14975, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
14976, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
14977, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
14978, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
14979, PDBT,JALISCO,SAN JULIAN,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
14980, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,ENERO,Fijo,$/mes,33.34
14981, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
14982, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
14983, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
14984, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,MARZO,Fijo,$/mes,33.34
14985, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
14986, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
14987, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
14988, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,MAYO,Fijo,$/mes,33.34
14989, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
14990, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
14991, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
14992, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,JULIO,Fijo,$/mes,33.34
14993, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
14994, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
14995, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
14996, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
14997, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
14998, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
14999, PDBT,JALISCO,SAN MARCOS,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
15000, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,ENERO,Fijo,$/mes,27.78
15001, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,ENERO,Variable(Energía),$/kWh,3.605
15002, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,FEBRERO,Fijo,$/mes,27.78
15003, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,FEBRERO,Variable(Energía),$/kWh,3.626
15004, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,MARZO,Fijo,$/mes,27.78
15005, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,MARZO,Variable(Energía),$/kWh,3.626
15006, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,ABRIL,Fijo,$/mes,27.78
15007, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,ABRIL,Variable(Energía),$/kWh,3.699
15008, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,MAYO,Fijo,$/mes,27.78
15009, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,MAYO,Variable(Energía),$/kWh,3.755
15010, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,JUNIO,Fijo,$/mes,27.78
15011, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,JUNIO,Variable(Energía),$/kWh,3.676
15012, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,JULIO,Fijo,$/mes,27.78
15013, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,JULIO,Variable(Energía),$/kWh,3.746
15014, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,AGOSTO,Fijo,$/mes,27.78
15015, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,AGOSTO,Variable(Energía),$/kWh,3.761
15016, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,SEPTIEMBRE,Fijo,$/mes,27.78
15017, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.776
15018, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,OCTUBRE,Fijo,$/mes,27.78
15019, PDBT,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,2022,OCTUBRE,Variable(Energía),$/kWh,3.786
15020, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,ENERO,Fijo,$/mes,33.34
15021, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
15022, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
15023, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
15024, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,MARZO,Fijo,$/mes,33.34
15025, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
15026, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
15027, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
15028, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,MAYO,Fijo,$/mes,33.34
15029, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
15030, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
15031, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
15032, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,JULIO,Fijo,$/mes,33.34
15033, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
15034, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
15035, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
15036, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
15037, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
15038, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
15039, PDBT,JALISCO,SAN MARTIN HIDALGO,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
15040, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,ENERO,Fijo,$/mes,33.34
15041, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
15042, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
15043, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
15044, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,MARZO,Fijo,$/mes,33.34
15045, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
15046, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
15047, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
15048, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,MAYO,Fijo,$/mes,33.34
15049, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
15050, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
15051, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
15052, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,JULIO,Fijo,$/mes,33.34
15053, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
15054, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
15055, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
15056, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
15057, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
15058, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
15059, PDBT,JALISCO,SAN MIGUEL EL ALTO,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
15060, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,ENERO,Fijo,$/mes,33.34
15061, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
15062, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
15063, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
15064, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,MARZO,Fijo,$/mes,33.34
15065, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
15066, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
15067, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
15068, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,MAYO,Fijo,$/mes,33.34
15069, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
15070, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
15071, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
15072, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,JULIO,Fijo,$/mes,33.34
15073, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
15074, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
15075, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
15076, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
15077, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
15078, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
15079, PDBT,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
15080, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,ENERO,Fijo,$/mes,27.78
15081, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,ENERO,Variable(Energía),$/kWh,3.605
15082, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,FEBRERO,Fijo,$/mes,27.78
15083, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,FEBRERO,Variable(Energía),$/kWh,3.626
15084, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,MARZO,Fijo,$/mes,27.78
15085, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,MARZO,Variable(Energía),$/kWh,3.626
15086, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,ABRIL,Fijo,$/mes,27.78
15087, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,ABRIL,Variable(Energía),$/kWh,3.699
15088, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,MAYO,Fijo,$/mes,27.78
15089, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,MAYO,Variable(Energía),$/kWh,3.755
15090, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,JUNIO,Fijo,$/mes,27.78
15091, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,JUNIO,Variable(Energía),$/kWh,3.676
15092, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,JULIO,Fijo,$/mes,27.78
15093, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,JULIO,Variable(Energía),$/kWh,3.746
15094, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,AGOSTO,Fijo,$/mes,27.78
15095, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,AGOSTO,Variable(Energía),$/kWh,3.761
15096, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,SEPTIEMBRE,Fijo,$/mes,27.78
15097, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.776
15098, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,OCTUBRE,Fijo,$/mes,27.78
15099, PDBT,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,2022,OCTUBRE,Variable(Energía),$/kWh,3.786
15100, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,ENERO,Fijo,$/mes,27.44
15101, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,ENERO,Variable(Energía),$/kWh,3.609
15102, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,FEBRERO,Fijo,$/mes,27.44
15103, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,FEBRERO,Variable(Energía),$/kWh,3.627
15104, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,MARZO,Fijo,$/mes,27.44
15105, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,MARZO,Variable(Energía),$/kWh,3.627
15106, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,ABRIL,Fijo,$/mes,27.44
15107, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,ABRIL,Variable(Energía),$/kWh,3.688
15108, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,MAYO,Fijo,$/mes,27.44
15109, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,MAYO,Variable(Energía),$/kWh,3.736
15110, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,JUNIO,Fijo,$/mes,27.44
15111, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,JUNIO,Variable(Energía),$/kWh,3.669
15112, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,JULIO,Fijo,$/mes,27.44
15113, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,JULIO,Variable(Energía),$/kWh,3.729
15114, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,AGOSTO,Fijo,$/mes,27.44
15115, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,AGOSTO,Variable(Energía),$/kWh,3.741
15116, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,SEPTIEMBRE,Fijo,$/mes,27.44
15117, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,SEPTIEMBRE,Variable(Energía),$/kWh,3.754
15118, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,OCTUBRE,Fijo,$/mes,27.44
15119, PDBT,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,2022,OCTUBRE,Variable(Energía),$/kWh,3.762
15120, PDBT,JALISCO,SAYULA,JALISCO,2022,ENERO,Fijo,$/mes,33.34
15121, PDBT,JALISCO,SAYULA,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
15122, PDBT,JALISCO,SAYULA,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
15123, PDBT,JALISCO,SAYULA,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
15124, PDBT,JALISCO,SAYULA,JALISCO,2022,MARZO,Fijo,$/mes,33.34
15125, PDBT,JALISCO,SAYULA,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
15126, PDBT,JALISCO,SAYULA,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
15127, PDBT,JALISCO,SAYULA,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
15128, PDBT,JALISCO,SAYULA,JALISCO,2022,MAYO,Fijo,$/mes,33.34
15129, PDBT,JALISCO,SAYULA,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
15130, PDBT,JALISCO,SAYULA,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
15131, PDBT,JALISCO,SAYULA,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
15132, PDBT,JALISCO,SAYULA,JALISCO,2022,JULIO,Fijo,$/mes,33.34
15133, PDBT,JALISCO,SAYULA,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
15134, PDBT,JALISCO,SAYULA,JALISCO,2022,AGOSTO,Fijo,$/mes,33.34
15135, PDBT,JALISCO,SAYULA,JALISCO,2022,AGOSTO,Variable(Energía),$/kWh,4.336
15136, PDBT,JALISCO,SAYULA,JALISCO,2022,SEPTIEMBRE,Fijo,$/mes,33.34
15137, PDBT,JALISCO,SAYULA,JALISCO,2022,SEPTIEMBRE,Variable(Energía),$/kWh,4.350
15138, PDBT,JALISCO,SAYULA,JALISCO,2022,OCTUBRE,Fijo,$/mes,33.34
15139, PDBT,JALISCO,SAYULA,JALISCO,2022,OCTUBRE,Variable(Energía),$/kWh,4.362
15140, PDBT,JALISCO,TALA,JALISCO,2022,ENERO,Fijo,$/mes,33.34
15141, PDBT,JALISCO,TALA,JALISCO,2022,ENERO,Variable(Energía),$/kWh,4.172
15142, PDBT,JALISCO,TALA,JALISCO,2022,FEBRERO,Fijo,$/mes,33.34
15143, PDBT,JALISCO,TALA,JALISCO,2022,FEBRERO,Variable(Energía),$/kWh,4.194
15144, PDBT,JALISCO,TALA,JALISCO,2022,MARZO,Fijo,$/mes,33.34
15145, PDBT,JALISCO,TALA,JALISCO,2022,MARZO,Variable(Energía),$/kWh,4.194
15146, PDBT,JALISCO,TALA,JALISCO,2022,ABRIL,Fijo,$/mes,33.34
15147, PDBT,JALISCO,TALA,JALISCO,2022,ABRIL,Variable(Energía),$/kWh,4.270
15148, PDBT,JALISCO,TALA,JALISCO,2022,MAYO,Fijo,$/mes,33.34
15149, PDBT,JALISCO,TALA,JALISCO,2022,MAYO,Variable(Energía),$/kWh,4.329
15150, PDBT,JALISCO,TALA,JALISCO,2022,JUNIO,Fijo,$/mes,33.34
15151, PDBT,JALISCO,TALA,JALISCO,2022,JUNIO,Variable(Energía),$/kWh,4.245
15152, PDBT,JALISCO,TALA,JALISCO,2022,JULIO,Fijo,$/mes,33.34
15153, PDBT,JALISCO,TALA,JALISCO,2022,JULIO,Variable(Energía),$/kWh,4.320
